pH,Current Density,Electrolyte concentration,Time,Electrode gap,Result
4.759227077486306,244.50846561143783,0.06242235311848698,67.20258431023875,1.6661867378189685,71.15557842438344
5.154643141994394,79.62503071407323,0.06843418391084519,42.46531503605331,1.6991761506871406,44.82094871096749
5.162758818215828,277.3196058168736,0.07183649687125446,45.13628057218719,2.238808383532028,54.97474331709431
4.955213908627612,255.89829351392,0.07391411970498668,99.68177941769501,2.1591596234289443,74.86915409269571
4.082883913978545,251.33582177764612,0.09146181431358053,72.77897811913382,1.198515491358007,67.7435394829808
7.125214412327268,89.95880947399905,0.06897915759861357,40.150317845158966,2.7197058654462376,43.348369661084206
8.325471571957701,206.11565642395328,0.07886539260438724,20.422167210647395,2.2758388033751373,33.25612652621586
7.439789510681947,122.76655195952966,0.06615658590242307,60.446065069075516,2.8854434890865743,81.10990476770772
3.43670005395838,163.12702499911933,0.0999105859652518,59.22500449590936,2.511434163708671,49.11735690907133
8.540680744042524,276.7727984397278,0.08701991488713136,40.3924954917381,1.1937873955792153,62.247012776401064
5.6433049632752805,79.54259055557233,0.08632318508711245,64.80909031600726,1.3219955299318638,75.97667834065649
5.959741936046783,268.2316205801902,0.05313542726155388,29.38417751971686,1.4464178699303039,80.12121306817295
4.656106368638628,108.28111345412283,0.05133877147309922,49.83298231043825,2.119392118057303,82.98551022507337
4.400615799986554,75.21863372618395,0.09837780977226948,45.738489629643766,2.972345915539623,52.99099991303631
6.100410818673995,251.992195850015,0.06993404893723218,63.772549569282305,2.3393562460868367,44.86055420136499
3.0642017469548564,132.36966501933694,0.06315825520864166,46.136909919282296,2.527098265992467,43.56578884822137
7.902807564307639,185.80215390872235,0.05236205444539546,29.589413161421064,1.2092211439640894,53.71291999653518
8.40926099562845,211.52066346678774,0.05062628702800387,29.964264599300563,2.0853103347954605,63.446404803419014
7.321531140821861,112.24868579240393,0.06421014795555333,67.65735197968682,1.3941077642515156,58.233634424385784
8.127040189556478,152.88072045712227,0.0844768113243021,52.89142507585009,1.3579030718465785,38.990861640283555
6.514855075647497,196.49543576452007,0.08606314280520808,91.99385372325686,1.1672848530202697,79.40925935545049
6.220213274462215,120.10273813174597,0.08992969259472153,44.236561077205764,2.852208631807145,52.94204088770094
6.090748830214427,204.76477738804988,0.053816921837651195,98.73027773070272,2.3976872009856947,59.311472065593804
7.473564550879012,240.62625617954828,0.09579583805149447,66.72485180101282,2.3475411280286522,43.131163070662545
3.540844193980004,228.37950164261463,0.052632144527071635,31.019803236193884,2.1035302903229747,60.07540017763756
4.524542329293629,280.13728636117645,0.08856908847310346,80.7783745940738,2.7824238890223736,35.773355168885
7.07241750101975,157.65201158740666,0.08306556724870767,73.31022970837057,2.9521537462253944,55.88135101478007
4.9700477130713185,286.3318130456517,0.08876454989298722,24.459033933363887,2.5511463786929713,68.0516319530042
4.028792094737675,168.79753825253852,0.059989614674995445,47.46084085584383,1.9017804263713693,78.54833062865971
4.120238071410634,260.27138813238423,0.09381225205053004,98.6921127602338,1.4134364289290235,37.09554292632108
7.361847259071379,86.2464756532984,0.09125840357646478,87.38916431305603,1.405557271662768,39.63421756550589
7.971447028592129,246.02705864007186,0.0943798085197035,79.12403373576211,2.2255124330514895,78.31833543182071
8.231780009294496,172.0514863288709,0.053778268834389485,28.719511863540717,2.0876320790675593,55.153948404411715
8.76137849739329,189.25025576732608,0.06735559318319495,51.85421856260567,1.431880553187605,38.765475622054076
6.180515631233452,193.76354919918933,0.0933290680401065,88.18756366589135,1.3960396834181756,65.58894042493495
6.951022950138964,163.14735673953965,0.05659138458707305,35.31796221911889,2.8694560668905513,77.58298481335795
6.759704271993822,134.4473314056185,0.0939079011803012,53.514014171146506,1.3298333059085667,65.49306332298808
5.258162928282714,110.4059124009139,0.050800965226517426,71.69503338111966,1.7644136933886359,65.28545011380635
5.418648959848197,169.63974100799877,0.06857004584571214,44.00116853040852,1.6793154769616205,79.38788977148062
4.091774230979294,103.9256656145196,0.07427309964361406,41.683807815023535,1.5432706585805498,81.62572791403835
