pH,Current Density,Electrolyte concentration,Time,Electrode gap,Result
3.237694012161014,262.0544211333249,0.0567713878056105,59.51938385297045,2.9926521015677428,77.05081410309992
7.774579988837589,287.09708108950315,0.05700872941224061,41.39331227294847,1.9323369172991265,55.03821281035105
6.504528481575571,224.478976331581,0.09541544129814095,37.939568798256495,1.8767181531776223,74.76383406267956
7.374291162302971,69.89831362640942,0.08177562272301107,58.67966185748444,2.236838386008496,83.76002374122281
6.2881329852276275,137.17256341478765,0.06189179715290432,51.542013137688734,1.01489623187638,56.29590979758985
4.791269913005318,251.52650359207607,0.07169718866186045,24.728496692669832,2.7516845303951776,41.70379358228373
8.380761422184108,248.96206418284814,0.09395257593337258,24.701235786151912,1.4024172244221034,74.59150349111803
7.124060581319366,116.95184314152932,0.06637750280753993,37.64922610918394,2.7629156663930905,56.4874902467578
8.26262966628818,134.03813631034302,0.06944228778261688,62.07863758244767,2.8335473419065123,34.87933513075337
8.181911137270808,156.71337791820557,0.06913410708543882,72.97344087037551,2.914015230926863,59.04840225446164
4.38038521234523,203.4170254449931,0.08717187688997766,75.3781728355886,2.2677123061767404,35.54336159493802
3.3475373392131957,67.22053849946042,0.0821984360005073,44.10964211679894,1.0635404438729987,43.52783024658815
8.38978126567924,242.71330446872577,0.052841289192654774,90.22439379382416,2.505891868557428,83.7165856923976
8.75636942267262,292.1589225943379,0.09586622374587618,45.02044327937439,2.650025829742223,60.65000573868739
8.811267102303967,279.2286435569358,0.0967358638968572,27.237463348472293,2.5664392453434255,62.4191813223088
4.044137545617259,298.3046898368283,0.08391265328925776,50.488241097589295,1.2135863581004496,65.57147574252237
4.027935239286561,156.21879230061268,0.06203807370501732,68.8671567288413,1.2394890041956648,61.256394630101454
5.105466395347752,236.54687824998777,0.08959578751485897,67.14540744873533,2.494121764109022,47.448922727046956
6.726655641760816,210.09045941310333,0.08699556981785736,50.46812954881616,2.6574613333080483,41.98235517528137
4.643454808744639,79.38084767071118,0.07685779734206885,34.91615107903223,2.411003686570807,54.49148289075259
6.9470638113654175,236.23309103961847,0.09864095353914318,88.14409344047243,2.7935579623202886,38.431059546813934
6.479548346801211,147.52287320567746,0.09941049146143942,63.334239727064876,2.853081463191101,40.47287118943557
5.201275596754374,286.2083851109097,0.0505958790551717,89.78629312385361,1.984513310779389,48.395916638492395
8.227055321544483,292.77123173054326,0.09100109240705716,79.77173239201075,1.1746097868567242,66.7515798151702
4.09397943586384,198.14400310352724,0.09171866248799494,70.25589044285498,2.450958423840939,40.70080906498883
6.145772274292193,102.33601655397985,0.08831392784898766,33.64146964046156,1.6391549166656265,66.17216662690885
5.359158977992102,274.8500731164497,0.0798239887360341,62.57153900973975,1.4251235976242334,65.06926937696124
