pH,Current Density,Electrolyte concentration,Time,Electrode gap,Result
4.702667779059337,135.70831678942585,0.07486473921305084,71.24239630653794,1.120305684197091,65.68817316653707
4.659742192869542,167.96904984366864,0.06217397294019733,69.73244422029137,1.203636015155403,52.35042536033834
7.010683355083861,245.89333398211403,0.05673587721195769,36.208253159747045,1.9433708113542993,46.211977294601176
3.4796275743435228,135.53275204772422,0.059012062065049595,60.771789266827014,1.8919946290729295,76.18265521949459
6.873873508416294,224.30888305443534,0.05767407711768807,70.23356374766007,2.4562652368923557,52.36671094096432
6.150367349921301,223.976394164739,0.05725388979753745,65.5665531456516,2.322973981476916,54.729362343236424
7.859519948540335,290.08386324186347,0.08893516447427235,34.830127580979955,1.3611057279440069,54.26593975316584
3.4021979748549374,154.47918933142526,0.06360684914178749,75.20541273509612,1.789182241825106,62.899837014773034
6.0696726359669535,114.80989264156831,0.08885329045706641,75.8925751925983,1.9796350755991141,61.81275968648406
5.430949804396306,117.84297686263365,0.09847762902992145,73.29547985516244,2.1722414592557806,58.96982972798763
5.766219824115305,259.04236257782,0.058220195664498896,99.87445293155054,1.3053434909435153,47.20939540473438
3.173617752118491,198.51699620538562,0.07867350238673192,82.08715280293424,2.9179632142042484,53.237507643840694
5.996925079847292,116.87381463260786,0.0998074655812538,96.98855094404789,2.251212302138919,48.911730023293316
4.020811944878281,139.25122505137188,0.09380911488531099,29.454787819206565,1.2353953853165107,72.0130202785314
3.5073981386574533,294.85521581675437,0.09908805980143454,37.76131227940588,1.4073753164443934,47.224099275247475
3.7679470945822375,227.0684225225136,0.08875883836345552,46.194777144699664,1.880450418272115,61.64012708548629
5.928238702002767,272.97173993390527,0.09133078911331195,79.10574099321846,1.5081437980730035,50.89454509795681
4.3853703670557245,191.57654701373818,0.053019724756265534,21.67770731317903,1.0523250449095185,36.512350377481575
6.7437090168783875,86.50595428220538,0.05349649666406742,20.706708700786134,1.052620946147192,76.98970335537855
7.8275112240262965,171.39758143810963,0.06418122900738854,29.637868668880998,1.393667512537008,75.7273634678869
4.009610698019525,144.29676413789548,0.09648172869388882,63.62463520343653,2.89914638902269,35.61710259149997
5.119840059280605,244.87813347899825,0.0946177489485133,30.12407878073998,1.8960232179920438,45.14412101334247
4.071960258103653,272.2693527461657,0.08336383025837019,82.31241478062438,2.4178636257607296,63.178083584172036
6.761228419646382,87.8679958698166,0.08147143081962506,50.832286397001695,1.51210879591899,56.88066031914264
5.500680772908007,269.6645910896315,0.09192913242784896,33.0182852546331,1.181688730662663,63.112326411701616
6.075256069889508,124.96931373813678,0.05213842794478868,95.89966157297422,2.2359360696941715,83.5381942004996
7.485076304017263,223.6276792453084,0.08904609468921972,44.47001907977523,1.2716025424837918,40.77651608097691
6.624553029580931,111.86907331237359,0.07045849148164358,33.53847884860016,1.2082047271724952,66.20258054771406
3.5204299954224845,137.75435340818422,0.05846784010017298,58.00438549218182,2.1766497901770316,67.61486883192731
4.171980112097211,98.3437961747623,0.06590163313878951,99.74045035994118,2.4659787108149405,74.94794943394427
3.77651349712972,66.60608829473672,0.09770561982927603,59.552277882161555,2.887060541346599,81.02278662253175
5.720818908001224,113.2807437134799,0.07280861536060756,38.57268196012559,1.7030604122487942,46.396400708058025
3.265636492297366,79.13877926980453,0.05794128669714771,82.75410867269247,1.4159721825763119,43.47458050449277
6.057047870352116,223.10727936928365,0.09178208422960785,40.49743129008296,2.5808444354637077,79.82353050061396
8.089221263657787,266.91922884150745,0.07400261231801838,34.876722534966106,2.405819464030057,51.46285594457048
5.510357477991549,135.3423044808663,0.09445700904810603,63.6505273500275,1.9919648015118252,33.64816226918288
5.416032063364775,106.48765281302437,0.08986854578744141,62.608319541098666,2.5695556494424108,33.09115045395565
6.137172116733499,152.2499411799953,0.09604304272060474,87.95049685715439,2.357081726283763,33.625562755767504
3.457859310244721,269.9911834193877,0.06598397292716489,64.65508813398543,1.5478504348230722,78.48909593002435
